interaction_id,user_id,song_id,play_count,liked,skipped,rating,device,session_duration_sec,timestamp,engagement_score,is_positive,age,gender,preferred_genre,preferred_language,song_name,artist,genre,language,duration_sec,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo_bpm
I019498,U0560,S0456,5,1,0,5,Web,476,45723.94851,8,1,50,Male,Rock,Telugu,Song_0456,Artist_047,Lo-Fi,English,290,36,0.504,0.228,-10.28,0.298,0.632,0.359,0.543,0.393,66.5
I019499,U0138,S0108,6,0,1,5,Mobile,309,45898.35138,4.5,0,30,Female,Rock,English,Song_0108,Artist_083,Lo-Fi,English,283,90,0.281,0.162,-8.6,0.031,0.774,0.755,0.618,0.827,60.35
I019500,U0911,S0221,3,1,0,5,Mobile,445,45691.62034,7,1,46,Female,R&B,English,Song_0221,Artist_052,R&B,Telugu,206,36,0.439,0.302,-9.2,0.291,0.296,0.223,0.031,0.768,178.23
I019501,U0615,S0145,2,0,0,3,Web,470,46202.80969,3.1,0,41,Male,Indie,English,Song_0145,Artist_059,Classical,English,306,99,0.829,0.912,-6.21,0.216,0.885,0.409,0.113,0.144,97
I019502,U0047,S0346,2,1,1,4,Web,706,46063.36755,3.8,0,41,Female,Hip-Hop,Tamil,Song_0346,Artist_034,Electronic,Tamil,198,91,0.553,0.189,-7.52,0.091,0.883,0.151,0.671,0.47,81.18
I019503,U0989,S0376,2,1,0,4,Desktop,219,45735.63063,5.8,1,44,Male,R&B,Telugu,Song_0376,Artist_021,Indie,English,189,78,0.837,0.473,-2.48,0.131,0.541,0.896,0.308,0.801,188.09
I019504,U0665,S0005,3,0,1,5,Web,241,46082.08541,3,0,39,Male,Rock,Telugu,Song_0005,Artist_072,Pop,English,221,61,0.345,0.571,-3.4,0.259,0.555,0.508,0.669,0.558,139.9
I019505,U0368,S0445,5,0,0,5,Tablet,712,45944.47726,6,0,50,Male,Country,Telugu,Song_0445,Artist_054,Indie,English,271,63,0.967,0.504,-5.28,0.078,0.533,0.641,0.571,0.48,189.28
I019506,U0006,S0388,5,1,0,5,Tablet,468,46053.95411,8,1,36,Female,Hip-Hop,Telugu,Song_0388,Artist_086,Country,Hindi,171,71,0.57,0.867,-8.24,0.034,0.751,0.544,0.05,0.577,65.81
I019507,U0523,S0056,6,1,0,1,Tablet,160,45703.16649,5.7,0,39,Female,R&B,English,Song_0056,Artist_055,Electronic,Telugu,328,47,0.969,0.593,-6.97,0.145,0.802,0.401,0.353,0.187,94.2
I019508,U0529,S0255,1,1,0,4,Mobile,179,45881.18178,5.3,1,47,Male,Jazz,English,Song_0255,Artist_023,Hip-Hop,Hindi,306,90,0.348,0.41,-2.68,0.234,0.798,0.712,0.783,0.285,178.74
I019509,U0655,S0472,4,0,0,2,Mobile,636,46113.5603,3.4,0,31,Female,Electronic,Telugu,Song_0472,Artist_054,Hip-Hop,English,274,69,0.948,0.296,-9.39,0.201,0.617,0.866,0.435,0.572,177.52
I019510,U0272,S0459,6,1,0,2,Tablet,638,46033.20116,6.4,0,35,Female,Jazz,English,Song_0459,Artist_090,Electronic,Telugu,234,4,0.758,0.783,-6.28,0.075,0.798,0.302,0.645,0.599,106.61
I019511,U0824,S0222,3,1,0,3,Web,717,45880.07955,5.6,0,49,Male,Jazz,English,Song_0222,Artist_009,Hip-Hop,Hindi,279,67,0.245,0.831,-7.84,0.11,0.175,0.727,0.413,0.536,127.6
I019512,U0066,S0360,1,1,0,5,Mobile,637,45705.99039,6,1,41,Female,Country,Tamil,Song_0360,Artist_030,Lo-Fi,Tamil,350,69,0.334,0.474,-9.26,0.231,0.555,0.044,0.358,0.168,111.4
I019513,U0420,S0048,5,1,1,5,Mobile,102,46177.10108,6,0,41,Female,Jazz,Telugu,Song_0048,Artist_060,R&B,Spanish,263,93,0.813,0.957,-9.97,0.127,0.7,0.095,0.567,0.601,141.07
I019514,U0339,S0304,5,1,1,4,Web,597,45894.42412,5.3,0,36,Male,R&B,Hindi,Song_0304,Artist_048,R&B,English,249,31,0.577,0.241,-14.77,0.108,0.532,0.201,0.709,0.219,178.88
I019515,U0934,S0163,5,0,0,5,Desktop,552,45902.29824,6,0,20,Female,R&B,Telugu,Song_0163,Artist_042,Hip-Hop,English,329,16,0.54,0.39,-7.73,0.162,0.735,0.848,0.128,0.45,97.74
I019516,U0498,S0236,4,1,0,5,Mobile,203,45837.74515,7.5,1,46,Male,R&B,Telugu,Song_0236,Artist_057,R&B,Spanish,352,50,0.307,0.909,-8.1,0.241,0.047,0.298,0.334,0.63,170.53
I019517,U0469,S0248,2,1,0,2,Mobile,506,46246.26833,4.4,0,20,Female,Hip-Hop,English,Song_0248,Artist_017,Indie,Hindi,250,17,0.693,0.754,-14.08,0.04,0.147,0.236,0.296,0.594,115.53
I019518,U0331,S0365,6,1,0,5,Web,866,45913.51215,8.5,1,50,Female,Jazz,Hindi,Song_0365,Artist_049,R&B,Telugu,230,52,0.467,0.565,-3.9,0.215,0.94,0.408,0.595,0.179,168.14
I019519,U0768,S0417,6,1,1,1,Mobile,650,45817.50959,3.7,0,42,Female,Pop,English,Song_0417,Artist_076,Lo-Fi,English,158,55,0.692,0.394,-11.69,0.271,0.148,0.747,0.048,0.636,172.96
I019520,U0639,S0100,4,1,0,5,Web,893,45802.30912,7.5,1,36,Other,Lo-Fi,Hindi,Song_0100,Artist_068,Electronic,English,254,5,0.546,0.951,-5.26,0.057,0.018,0.243,0.15,0.396,108.57
I019521,U0131,S0021,4,1,0,4,Web,863,45761.38809,6.8,1,20,Female,Rock,English,Song_0021,Artist_013,Indie,English,171,85,0.76,0.926,-9.28,0.155,0.293,0.367,0.313,0.352,111.45
I019522,U0994,S0102,4,1,0,1,Desktop,406,45828.67281,4.7,0,29,Male,Hip-Hop,English,Song_0102,Artist_089,Lo-Fi,Hindi,278,30,0.873,0.482,-6.81,0.162,0.061,0.554,0.407,0.757,147.23
I019523,U0530,S0005,3,0,0,4,Desktop,525,46248.20705,4.3,0,39,Female,Hip-Hop,Hindi,Song_0005,Artist_072,Pop,English,221,61,0.345,0.571,-3.4,0.259,0.555,0.508,0.669,0.558,139.9
I019524,U0719,S0448,3,0,0,2,Mobile,313,46191.53244,2.9,0,53,Female,Jazz,Telugu,Song_0448,Artist_079,R&B,English,344,19,0.59,0.412,-8.27,0.205,0.183,0.634,0.327,0.835,134.73
I019525,U0601,S0197,6,1,0,4,Web,212,45946.50558,7.8,1,37,Male,Hip-Hop,Hindi,Song_0197,Artist_096,Electronic,Tamil,263,56,0.621,0.722,-4.27,0.036,0.22,0.5,0.236,0.718,152.69
I019526,U0438,S0149,2,0,0,4,Web,174,45795.52753,3.8,0,27,Male,Indie,English,Song_0149,Artist_031,Country,Hindi,318,70,0.876,0.235,-13.96,0.193,0.805,0.699,0.332,0.392,82.41
I019527,U0243,S0345,2,1,1,3,Mobile,434,45889.02387,3.1,0,48,Male,Classical,English,Song_0345,Artist_047,R&B,English,179,10,0.53,0.465,-14.54,0.291,0.543,0.308,0.756,0.815,93.88
I019528,U0463,S0330,3,1,0,5,Desktop,168,46206.31308,7,1,49,Male,Electronic,Hindi,Song_0330,Artist_010,Classical,English,227,44,0.36,0.805,-12.04,0.138,0.025,0.787,0.195,0.399,125
I019529,U0350,S0378,2,1,1,4,Mobile,349,45698.24378,3.8,0,39,Male,Lo-Fi,Telugu,Song_0378,Artist_005,Electronic,Telugu,249,62,0.582,0.912,-12.69,0.295,0.914,0.163,0.326,0.382,70.36
I019530,U0017,S0211,5,1,0,5,Desktop,389,46036.51368,8,1,37,Female,Jazz,Telugu,Song_0211,Artist_073,Rock,English,266,12,0.415,0.347,-10.37,0.298,0.428,0.216,0.268,0.402,145.77
I019531,U0466,S0160,3,0,0,4,Mobile,72,45712.96448,4.3,0,34,Other,Rock,English,Song_0160,Artist_004,Classical,Spanish,150,40,0.72,0.47,-5.71,0.262,0.791,0.48,0.595,0.64,69.27
I019532,U0735,S0146,4,0,1,4,Mobile,575,46170.19163,2.8,0,16,Other,R&B,Tamil,Song_0146,Artist_076,Country,English,183,15,0.396,0.785,-3.2,0.133,0.752,0.671,0.405,0.861,107.24
I019533,U0882,S0058,7,1,0,3,Desktop,361,45948.62144,7.6,0,51,Male,Indie,Tamil,Song_0058,Artist_056,Jazz,English,170,98,0.508,0.814,-10.08,0.179,0.819,0.316,0.287,0.108,150.54
I019534,U0363,S0354,6,0,0,1,Web,361,45784.50954,3.7,0,58,Male,Classical,English,Song_0354,Artist_087,Jazz,Hindi,175,85,0.485,0.566,-9.58,0.1,0.372,0.292,0.423,0.258,100.76
I019535,U0210,S0240,4,0,0,5,Mobile,280,46154.64722,5.5,0,17,Female,Electronic,Spanish,Song_0240,Artist_062,Rock,Hindi,332,80,0.724,0.755,-12.39,0.216,0.914,0.535,0.526,0.562,179.79
I019536,U0611,S0079,9,1,0,5,Desktop,344,45910.83802,10,1,59,Female,Lo-Fi,Hindi,Song_0079,Artist_020,Country,English,220,13,0.876,0.668,-12,0.102,0.913,0.9,0.679,0.249,99.63
I019537,U0525,S0152,5,1,0,2,Mobile,347,45784.38847,5.9,0,50,Male,Lo-Fi,English,Song_0152,Artist_062,Country,English,152,11,0.407,0.947,-11.98,0.246,0.371,0.55,0.103,0.312,185.31
I019538,U0831,S0005,4,0,0,3,Desktop,778,45815.72462,4.1,0,37,Female,Country,English,Song_0005,Artist_072,Pop,English,221,61,0.345,0.571,-3.4,0.259,0.555,0.508,0.669,0.558,139.9
I019539,U0782,S0383,3,1,1,5,Web,659,46115.47021,5,0,25,Male,Lo-Fi,English,Song_0383,Artist_091,Pop,Tamil,193,10,0.55,0.581,-7.18,0.249,0.553,0.428,0.651,0.454,154.35
I019540,U0699,S0181,5,1,0,3,Mobile,847,46000.3186,6.6,0,47,Male,Jazz,English,Song_0181,Artist_072,Electronic,Tamil,353,28,0.333,0.61,-3.54,0.149,0.782,0.774,0.541,0.59,174.62
I019541,U0420,S0352,3,1,0,5,Mobile,648,46142.53586,7,1,41,Female,Jazz,Telugu,Song_0352,Artist_087,Pop,Telugu,275,92,0.329,0.559,-14.95,0.04,0.179,0.282,0.148,0.142,94.88
I019542,U0786,S0201,3,1,0,3,Desktop,140,46031.85984,5.6,0,20,Female,Indie,Telugu,Song_0201,Artist_013,Electronic,Hindi,238,43,0.659,0.398,-8.46,0.023,0.7,0.856,0.196,0.706,183.88
I019543,U0133,S0439,5,1,0,3,Mobile,419,45963.57839,6.6,0,29,Male,R&B,Tamil,Song_0439,Artist_055,Jazz,English,187,20,0.813,0.411,-2.84,0.054,0.624,0.155,0.272,0.931,125.22
I019544,U0014,S0133,3,1,0,3,Tablet,91,46234.66059,5.6,0,55,Female,Rock,Telugu,Song_0133,Artist_096,R&B,Spanish,229,75,0.555,0.667,-3.64,0.067,0.474,0.759,0.378,0.476,78.45
I019545,U0793,S0453,4,0,0,3,Mobile,213,45690.78995,4.1,0,26,Female,Hip-Hop,English,Song_0453,Artist_080,Lo-Fi,Tamil,252,71,0.695,0.471,-9.96,0.073,0.775,0.386,0.535,0.893,153.45
I019546,U0044,S0122,2,1,0,5,Mobile,296,45746.41804,6.5,1,40,Male,Electronic,Telugu,Song_0122,Artist_063,Classical,Tamil,185,88,0.547,0.595,-7.1,0.205,0.486,0.273,0.457,0.088,72.36
I019547,U0377,S0169,5,1,1,5,Mobile,127,45669.59177,6,0,23,Female,R&B,Telugu,Song_0169,Artist_036,R&B,English,307,53,0.371,0.216,-11.87,0.243,0.895,0.424,0.681,0.452,118.62
I019548,U0295,S0489,4,0,0,5,Tablet,852,45693.8364,5.5,0,19,Female,R&B,English,Song_0489,Artist_090,Classical,Telugu,255,9,0.966,0.568,-11.02,0.164,0.935,0.777,0.378,0.278,64.49
I019549,U0396,S0354,4,0,1,5,Mobile,324,45774.79038,3.5,0,52,Male,Indie,English,Song_0354,Artist_087,Jazz,Hindi,175,85,0.485,0.566,-9.58,0.1,0.372,0.292,0.423,0.258,100.76
I019550,U0104,S0391,6,1,0,5,Desktop,841,46104.94947,8.5,1,48,Male,R&B,Hindi,Song_0391,Artist_067,Hip-Hop,Tamil,329,21,0.203,0.931,-11.27,0.271,0.328,0.056,0.729,0.254,121.99
I019551,U0445,S0346,4,0,0,4,Web,836,46044.32931,4.8,0,43,Female,Jazz,Hindi,Song_0346,Artist_034,Electronic,Tamil,198,91,0.553,0.189,-7.52,0.091,0.883,0.151,0.671,0.47,81.18
I019552,U0062,S0385,5,1,0,2,Mobile,121,46044.94325,5.9,0,57,Female,Pop,English,Song_0385,Artist_021,Rock,English,354,6,0.943,0.533,-2.36,0.111,0.825,0.031,0.222,0.216,155.2
I019553,U0565,S0308,6,1,1,5,Tablet,89,45769.40068,6.5,0,38,Male,Classical,English,Song_0308,Artist_076,R&B,English,203,84,0.373,0.449,-11.13,0.069,0.169,0.184,0.529,0.261,113.65
I019554,U0821,S0098,3,1,0,5,Web,785,45819.58236,7,1,56,Female,Classical,Telugu,Song_0098,Artist_055,Hip-Hop,English,299,18,0.337,0.621,-6.91,0.126,0.142,0.37,0.432,0.65,111.53
I019555,U0412,S0282,4,0,0,5,Mobile,182,46037.94073,5.5,0,57,Female,Jazz,Telugu,Song_0282,Artist_068,Rock,Hindi,191,80,0.468,0.916,-10.33,0.04,0.693,0.432,0.78,0.151,112.05
I019556,U0931,S0377,3,1,0,3,Mobile,639,46050.50381,5.6,0,41,Female,Classical,English,Song_0377,Artist_088,Hip-Hop,English,215,97,0.55,0.181,-12.72,0.091,0.64,0.093,0.194,0.754,92.18
I019557,U0630,S0480,4,1,0,5,Web,351,46057.5183,7.5,1,43,Male,Pop,English,Song_0480,Artist_086,Lo-Fi,Hindi,151,30,0.693,0.408,-6.82,0.218,0.839,0.475,0.111,0.734,80.08
I019558,U0321,S0447,7,1,0,5,Mobile,604,45802.82731,9,1,20,Female,Indie,English,Song_0447,Artist_021,Hip-Hop,English,294,100,0.787,0.705,-14.22,0.228,0.884,0.605,0.351,0.959,174.68
I019559,U0131,S0268,6,1,0,2,Tablet,385,45708.90646,6.4,0,20,Female,Rock,English,Song_0268,Artist_049,Indie,Hindi,164,2,0.544,0.173,-5.58,0.27,0.123,0.275,0.744,0.523,168.29
I019560,U0811,S0326,3,1,0,2,Web,702,46093.48632,4.9,0,36,Female,Lo-Fi,Telugu,Song_0326,Artist_073,Electronic,English,227,100,0.402,0.787,-3.93,0.102,0.758,0.694,0.606,0.426,125.28
I019561,U0818,S0340,2,0,0,3,Desktop,717,46176.80759,3.1,0,21,Female,Rock,Hindi,Song_0340,Artist_035,Classical,English,303,42,0.462,0.163,-8.91,0.023,0.611,0.654,0.724,0.785,141.78
I019562,U0199,S0019,7,0,0,3,Web,177,45707.74182,5.6,0,52,Male,Country,Hindi,Song_0019,Artist_049,Electronic,Hindi,211,21,0.405,0.534,-9.23,0.244,0.027,0.359,0.242,0.926,76.77
I019563,U0905,S0464,8,0,0,3,Web,853,46128.99486,6.1,0,26,Male,Indie,Hindi,Song_0464,Artist_078,Lo-Fi,English,168,68,0.222,0.677,-5.31,0.118,0.134,0.024,0.036,0.489,167.04
I019564,U0036,S0132,7,1,0,5,Mobile,586,45738.87852,9,1,18,Female,Pop,Telugu,Song_0132,Artist_022,Hip-Hop,Telugu,246,5,0.432,0.249,-12.31,0.024,0.221,0.606,0.711,0.913,184.61
I019565,U0791,S0096,2,1,1,2,Mobile,196,45871.21623,2.4,0,58,Male,Lo-Fi,Hindi,Song_0096,Artist_018,Classical,English,289,53,0.807,0.931,-6.55,0.102,0.667,0.823,0.585,0.206,137.2
I019566,U0216,S0210,2,1,0,2,Mobile,619,45911.17537,4.4,0,19,Female,Jazz,English,Song_0210,Artist_015,Electronic,Hindi,320,10,0.939,0.701,-11.75,0.031,0.582,0.207,0.444,0.088,159.73
I019567,U0586,S0005,3,0,0,4,Mobile,765,45845.4573,4.3,0,22,Female,Classical,Hindi,Song_0005,Artist_072,Pop,English,221,61,0.345,0.571,-3.4,0.259,0.555,0.508,0.669,0.558,139.9
I019568,U0306,S0377,6,0,0,4,Desktop,694,46238.94348,5.8,0,37,Female,R&B,Hindi,Song_0377,Artist_088,Hip-Hop,English,215,97,0.55,0.181,-12.72,0.091,0.64,0.093,0.194,0.754,92.18
I019569,U0567,S0128,1,1,1,4,Web,606,45843.3199,3.3,0,54,Female,Lo-Fi,Spanish,Song_0128,Artist_028,Jazz,Hindi,210,73,0.709,0.783,-7.72,0.254,0.248,0.739,0.12,0.424,63.3
I019570,U0893,S0054,3,0,1,5,Mobile,518,46056.46102,3,0,41,Male,Jazz,Hindi,Song_0054,Artist_095,Country,Spanish,314,2,0.206,0.488,-8.62,0.064,0.416,0.88,0.235,0.15,146.01
I019571,U0012,S0498,8,0,0,2,Mobile,852,45994.82855,5.4,0,39,Female,R&B,Telugu,Song_0498,Artist_014,Indie,English,236,76,0.223,0.633,-12.65,0.122,0.42,0.25,0.641,0.658,114.39
I019572,U0083,S0198,2,1,1,4,Desktop,377,45889.84921,3.8,0,41,Female,Country,English,Song_0198,Artist_093,Lo-Fi,Spanish,348,72,0.399,0.878,-14.22,0.278,0.887,0.657,0.283,0.537,80.5
I019573,U0032,S0441,5,0,0,4,Mobile,261,45805.17905,5.3,0,43,Female,R&B,Hindi,Song_0441,Artist_040,Classical,Hindi,268,17,0.439,0.719,-4.48,0.263,0.603,0.095,0.212,0.282,144.32
I019574,U0408,S0206,7,1,0,4,Mobile,310,46193.09199,8.3,1,50,Female,Jazz,English,Song_0206,Artist_055,Classical,Hindi,223,93,0.844,0.563,-9.31,0.029,0.47,0.403,0.65,0.732,114.75
I019575,U0086,S0180,7,0,1,2,Mobile,482,45676.37377,2.9,0,56,Male,Pop,Tamil,Song_0180,Artist_046,Jazz,Telugu,341,54,0.869,0.196,-11.32,0.133,0.549,0.295,0.228,0.325,162.22
I019576,U0963,S0241,2,1,0,4,Desktop,279,46133.48725,5.8,1,17,Male,Jazz,English,Song_0241,Artist_012,Pop,Hindi,306,76,0.46,0.588,-11.03,0.052,0.188,0.715,0.109,0.283,115
I019577,U0744,S0274,3,1,0,1,Mobile,213,46042.27362,4.2,0,49,Female,Lo-Fi,Hindi,Song_0274,Artist_017,Indie,Hindi,303,48,0.738,0.752,-9.69,0.099,0.545,0.806,0.415,0.811,122.22
I019578,U0411,S0320,6,0,0,5,Desktop,658,46164.79369,6.5,0,28,Female,Rock,English,Song_0320,Artist_088,Jazz,English,241,30,0.202,0.943,-10.03,0.094,0.259,0.51,0.35,0.52,112.11
I019579,U0957,S0138,3,1,0,5,Mobile,209,45684.18832,7,1,38,Female,Indie,Hindi,Song_0138,Artist_057,Electronic,English,227,53,0.902,0.582,-5.29,0.273,0.526,0.723,0.402,0.624,143.5
I019580,U0787,S0023,3,1,0,5,Web,726,45832.85878,7,1,49,Male,Rock,Hindi,Song_0023,Artist_036,Electronic,English,275,39,0.668,0.896,-4.65,0.26,0.152,0.704,0.684,0.365,169.4
I019581,U0713,S0120,4,0,0,3,Mobile,450,45967.04108,4.1,0,21,Female,Hip-Hop,Spanish,Song_0120,Artist_032,Jazz,English,246,26,0.627,0.418,-8.18,0.25,0.906,0.635,0.047,0.573,120.41
I019582,U0563,S0115,4,0,0,3,Desktop,166,45983.28721,4.1,0,36,Female,Country,English,Song_0115,Artist_004,Rock,English,284,77,0.202,0.829,-9.95,0.065,0.265,0.504,0.698,0.631,168.16
I019583,U0832,S0082,4,0,1,2,Tablet,572,45779.04863,1.4,0,45,Male,Indie,Telugu,Song_0082,Artist_085,Jazz,Hindi,311,68,0.547,0.851,-6.02,0.109,0.805,0.528,0.558,0.229,146.03
I019584,U0256,S0196,4,1,0,4,Mobile,97,45764.36488,6.8,1,50,Male,R&B,English,Song_0196,Artist_013,Jazz,Tamil,185,71,0.601,0.325,-2.33,0.246,0.397,0.254,0.799,0.828,105.82
I019585,U0241,S0180,3,1,0,2,Mobile,713,46048.43584,4.9,0,22,Female,Jazz,Spanish,Song_0180,Artist_046,Jazz,Telugu,341,54,0.869,0.196,-11.32,0.133,0.549,0.295,0.228,0.325,162.22
I019586,U0717,S0352,5,1,0,5,Tablet,566,46058.29103,8,1,46,Female,Country,English,Song_0352,Artist_087,Pop,Telugu,275,92,0.329,0.559,-14.95,0.04,0.179,0.282,0.148,0.142,94.88
I019587,U0898,S0175,4,1,0,4,Mobile,804,45944.02663,6.8,1,48,Male,Pop,Telugu,Song_0175,Artist_024,Electronic,English,223,92,0.956,0.635,-11.64,0.096,0.509,0.587,0.159,0.977,181.23
I019588,U0932,S0198,4,0,0,5,Desktop,77,46071.90793,5.5,0,60,Female,R&B,Hindi,Song_0198,Artist_093,Lo-Fi,Spanish,348,72,0.399,0.878,-14.22,0.278,0.887,0.657,0.283,0.537,80.5
I019589,U0989,S0026,2,0,1,5,Mobile,316,45850.71907,2.5,0,44,Male,R&B,Telugu,Song_0026,Artist_004,Indie,Hindi,191,59,0.738,0.922,-6.42,0.234,0.56,0.04,0.671,0.544,61.64
I019590,U0896,S0454,4,1,0,4,Mobile,101,46052.69951,6.8,1,21,Female,R&B,Telugu,Song_0454,Artist_008,Jazz,Tamil,153,81,0.87,0.372,-10.8,0.036,0.044,0.114,0.036,0.543,138.47
I019591,U0907,S0099,5,0,0,5,Web,608,45754.87836,6,0,46,Other,Hip-Hop,Spanish,Song_0099,Artist_039,R&B,English,181,57,0.876,0.463,-7.98,0.119,0.522,0.017,0.632,0.689,70.12
I019592,U0994,S0233,2,0,0,5,Mobile,66,46030.11339,4.5,0,29,Male,Hip-Hop,English,Song_0233,Artist_012,Country,Telugu,243,93,0.775,0.417,-7.13,0.049,0.845,0.708,0.356,0.797,112.55
I019593,U0708,S0427,8,1,0,1,Mobile,803,46040.58892,6.7,0,49,Female,Hip-Hop,English,Song_0427,Artist_094,Rock,English,270,77,0.272,0.568,-4.36,0.092,0.941,0.688,0.247,0.762,99.63
I019594,U0452,S0453,7,1,0,3,Mobile,777,46164.18576,7.6,0,41,Female,Rock,Tamil,Song_0453,Artist_080,Lo-Fi,Tamil,252,71,0.695,0.471,-9.96,0.073,0.775,0.386,0.535,0.893,153.45
I019595,U0756,S0191,4,1,0,5,Desktop,36,46235.93126,7.5,1,36,Female,Indie,Hindi,Song_0191,Artist_016,Lo-Fi,Telugu,213,42,0.471,0.792,-5.28,0.166,0.098,0.217,0.764,0.848,100.48
I019596,U0832,S0462,3,0,0,5,Mobile,235,46035.81353,5,0,45,Male,Indie,Telugu,Song_0462,Artist_038,Indie,English,231,30,0.32,0.237,-7.31,0.163,0.232,0.147,0.26,0.695,162.34
I019597,U0001,S0066,3,1,0,4,Mobile,771,45788.45321,6.3,1,54,Female,Jazz,English,Song_0066,Artist_076,Electronic,English,229,44,0.254,0.733,-13.13,0.101,0.736,0.814,0.483,0.298,61.86
I019598,U0601,S0246,2,0,0,4,Web,407,45864.39583,3.8,0,37,Male,Hip-Hop,Hindi,Song_0246,Artist_043,Classical,English,167,96,0.601,0.868,-2.36,0.043,0.65,0.304,0.672,0.88,133.14
I019599,U0282,S0499,7,1,0,4,Mobile,345,46180.40899,8.3,1,50,Male,Electronic,Telugu,Song_0499,Artist_078,Indie,English,284,20,0.622,0.937,-8.69,0.09,0.221,0.45,0.734,0.908,161.21
I019600,U0651,S0104,5,0,0,4,Tablet,409,45790.42207,5.3,0,30,Other,Rock,English,Song_0104,Artist_062,Country,Tamil,207,13,0.967,0.595,-9.72,0.119,0.086,0.402,0.353,0.474,61.01
I019601,U0599,S0191,5,1,0,4,Mobile,714,45913.00126,7.3,1,60,Female,Country,Hindi,Song_0191,Artist_016,Lo-Fi,Telugu,213,42,0.471,0.792,-5.28,0.166,0.098,0.217,0.764,0.848,100.48
I019602,U0514,S0141,3,0,1,4,Tablet,709,45871.87005,2.3,0,26,Female,R&B,English,Song_0141,Artist_032,Rock,English,184,7,0.23,0.366,-5.42,0.084,0.315,0.186,0.155,0.686,93.04
I019603,U0979,S0179,3,1,0,4,Web,32,45664.99311,6.3,1,29,Male,Country,English,Song_0179,Artist_023,R&B,Tamil,200,54,0.927,0.431,-14.98,0.176,0.229,0.578,0.252,0.711,125.93
I019604,U0861,S0261,5,1,0,3,Desktop,274,45900.07634,6.6,0,40,Male,Jazz,Tamil,Song_0261,Artist_064,Pop,Hindi,196,4,0.285,0.592,-6.19,0.237,0.85,0.788,0.306,0.923,162.92
I019605,U0680,S0175,4,1,0,4,Mobile,583,45688.92868,6.8,1,48,Male,Jazz,Telugu,Song_0175,Artist_024,Electronic,English,223,92,0.956,0.635,-11.64,0.096,0.509,0.587,0.159,0.977,181.23
I019606,U0119,S0420,3,0,0,4,Web,343,45895.09453,4.3,0,50,Male,Electronic,Hindi,Song_0420,Artist_077,Hip-Hop,Hindi,242,44,0.248,0.459,-13.08,0.291,0.185,0.187,0.152,0.132,77.66
I019607,U0900,S0164,3,1,0,4,Tablet,607,45668.77818,6.3,1,36,Male,Jazz,Tamil,Song_0164,Artist_049,Electronic,Telugu,155,94,0.301,0.525,-10.63,0.025,0.403,0.799,0.692,0.445,162.25
I019608,U0505,S0434,5,1,0,4,Mobile,222,45916.76706,7.3,1,44,Female,Pop,Hindi,Song_0434,Artist_031,Pop,English,268,7,0.242,0.755,-6.34,0.094,0.462,0.774,0.058,0.566,70.82
I019609,U0080,S0440,3,1,0,4,Web,257,46149.40733,6.3,1,60,Female,Classical,English,Song_0440,Artist_022,Country,Telugu,257,73,0.39,0.22,-7.23,0.11,0.076,0.053,0.384,0.381,95.71
I019610,U0623,S0019,7,1,0,4,Web,172,46126.62425,8.3,1,43,Female,Hip-Hop,Hindi,Song_0019,Artist_049,Electronic,Hindi,211,21,0.405,0.534,-9.23,0.244,0.027,0.359,0.242,0.926,76.77
I019611,U0677,S0020,4,1,0,5,Web,259,46217.19038,7.5,1,42,Female,Country,Hindi,Song_0020,Artist_036,Jazz,Tamil,179,70,0.653,0.554,-3.06,0.168,0.658,0.374,0.652,0.54,128.45
I019612,U0894,S0406,8,1,0,2,Mobile,671,45786.22435,7.4,0,49,Female,Electronic,English,Song_0406,Artist_093,R&B,Hindi,336,93,0.652,0.519,-9.8,0.251,0.286,0.717,0.378,0.832,72.42
I019613,U0957,S0287,3,0,0,4,Mobile,304,45941.12086,4.3,0,38,Female,Indie,Hindi,Song_0287,Artist_036,Lo-Fi,Telugu,326,68,0.255,0.524,-14.05,0.195,0.04,0.018,0.04,0.308,67.32
I019614,U0219,S0361,6,1,0,4,Mobile,705,45816.19355,7.8,1,53,Female,Rock,English,Song_0361,Artist_003,Jazz,English,236,58,0.536,0.703,-13.14,0.291,0.163,0.005,0.251,0.435,159.87
I019615,U0517,S0239,6,1,0,3,Desktop,163,46040.33889,7.1,0,40,Female,Pop,Spanish,Song_0239,Artist_027,Indie,English,295,42,0.548,0.182,-9.5,0.023,0.881,0.744,0.424,0.649,81.47
I019616,U0911,S0446,4,1,0,3,Desktop,438,45945.99073,6.1,0,46,Female,R&B,English,Song_0446,Artist_042,Jazz,Spanish,294,62,0.481,0.517,-11.96,0.248,0.813,0.19,0.135,0.119,187.4
I019617,U0727,S0044,4,1,1,4,Web,645,45766.90675,4.8,0,32,Male,R&B,English,Song_0044,Artist_040,Jazz,English,296,98,0.601,0.949,-10.63,0.258,0.624,0.034,0.729,0.657,108.78
I019618,U0707,S0196,3,1,0,4,Mobile,833,45959.21796,6.3,1,48,Male,Country,Hindi,Song_0196,Artist_013,Jazz,Tamil,185,71,0.601,0.325,-2.33,0.246,0.397,0.254,0.799,0.828,105.82
I019619,U0466,S0195,3,0,0,3,Desktop,285,46009.97124,3.6,0,34,Other,Rock,English,Song_0195,Artist_030,Jazz,Spanish,276,33,0.886,0.521,-6.72,0.082,0.29,0.298,0.246,0.664,149.36
